clearepoch,energy,energy_std,learning_rate
778,-17.713808,1.3698636,0.006
779,-17.68835,1.2391139,0.006
780,-17.640862,1.289135,0.006
781,-17.727133,1.306812,0.006
782,-17.742409,1.3061205,0.006
783,-17.726097,1.3296458,0.006
784,-17.678753,1.3037434,0.006
785,-17.71511,1.2226021,0.006
786,-17.692503,1.3537345,0.006
787,-17.688688,1.3043147,0.006
788,-17.688524,1.3487668,0.006
789,-17.691324,1.2863032,0.006
790,-17.73105,1.2473922,0.006
791,-17.706898,1.2951789,0.006
792,-17.736715,1.2836162,0.006
793,-17.712183,1.3246675,0.006
794,-17.672161,1.3304418,0.006
795,-17.710625,1.2835274,0.006
796,-17.65928,1.392632,0.006
797,-17.721804,1.2925912,0.006
798,-17.763227,1.3239307,0.006
799,-17.712461,1.2786553,0.006
800,-17.736767,1.3442068,0.006
801,-17.689667,1.3610344,0.006
802,-17.682356,1.2579138,0.006
803,-17.761946,1.2876053,0.006
804,-17.690165,1.2853445,0.006
805,-17.691504,1.2725115,0.006
806,-17.712488,1.3048353,0.006
807,-17.725698,1.3126639,0.006
808,-17.725435,1.2977631,0.006
809,-17.691961,1.3553711,0.006
810,-17.676329,1.2982249,0.006
811,-17.700083,1.2303327,0.006
812,-17.7238,1.2225754,0.006
813,-17.702578,1.294083,0.006
814,-17.739515,1.2630632,0.006
815,-17.764845,1.3571471,0.006
816,-17.742567,1.3438643,0.006
817,-17.689148,1.2865704,0.006
818,-17.702406,1.2769169,0.006
819,-17.659176,1.2582252,0.006
820,-17.716635,1.3506495,0.006
821,-17.736954,1.2870038,0.006
822,-17.694046,1.3040208,0.006
823,-17.763187,1.3031815,0.006
824,-17.705421,1.2731212,0.006
825,-17.717924,1.2314578,0.006
826,-17.714155,1.2737682,0.006
827,-17.71183,1.3275708,0.006
828,-17.687998,1.2809846,0.006
829,-17.729935,1.3078665,0.006
830,-17.74212,1.2616923,0.006
831,-17.722164,1.2906573,0.006
832,-17.720673,1.2865751,0.006
833,-17.752628,1.3034039,0.006
834,-17.74811,1.2694191,0.006
835,-17.72725,1.2755095,0.006
836,-17.762592,1.2956481,0.006
837,-17.729416,1.2850302,0.006
838,-17.767708,1.2134072,0.006
839,-17.698652,1.2445546,0.006
840,-17.745417,1.360673,0.006
841,-17.714132,1.4045339,0.006
842,-17.724947,1.2301618,0.006
843,-17.71886,1.2611849,0.006
844,-17.733843,1.2885598,0.006
845,-17.682158,1.3035517,0.006
846,-17.728867,1.2885756,0.006
847,-17.731009,1.3155022,0.006
848,-17.667187,1.3250899,0.006
849,-17.72702,1.2858173,0.006
850,-17.67493,1.2656183,0.006
851,-17.736008,1.238193,0.006
852,-17.745749,1.3415164,0.006
853,-17.756023,1.3243028,0.006
854,-17.779999,1.2981901,0.006
855,-17.693811,1.3083553,0.006
856,-17.719069,1.2642324,0.006
857,-17.699518,1.3502148,0.006
858,-17.721317,1.2820954,0.006
859,-17.763184,1.2820054,0.006
860,-17.683332,1.3063867,0.006
861,-17.68714,1.2294661,0.006
862,-17.683926,1.3426585,0.006
863,-17.70996,1.2657931,0.006
864,-17.660276,1.3211234,0.006
865,-17.74082,1.2767591,0.006
866,-17.716188,1.2940668,0.006
867,-17.768517,1.3010924,0.006
868,-17.739561,1.2585924,0.006
869,-17.73461,1.2905843,0.006
870,-17.655092,1.2637459,0.006
871,-17.728262,1.2939852,0.006
872,-17.74991,1.3103622,0.006
873,-17.72004,1.319618,0.006
874,-17.717062,1.2968423,0.006
875,-17.719841,1.2732112,0.006
876,-17.758345,1.2012633,0.006
877,-17.729588,1.3011658,0.006
878,-17.822994,1.2866119,0.006
879,-17.736303,1.2380536,0.006
880,-17.721134,1.2139156,0.006
881,-17.731573,1.2442259,0.006
882,-17.765621,1.2816138,0.006
883,-17.763693,1.2818176,0.006
884,-17.731565,1.2259873,0.006
885,-17.758633,1.2240899,0.006
886,-17.75424,1.2301846,0.006
887,-17.766998,1.2648139,0.006
888,-17.737406,1.3579744,0.006
889,-17.740685,1.2349057,0.006
890,-17.733263,1.2241554,0.006
891,-17.74928,1.2285966,0.006
892,-17.68962,1.2946126,0.006
893,-17.709461,1.2317709,0.006
894,-17.72045,1.2552338,0.006
895,-17.715248,1.2955451,0.006
896,-17.759027,1.2812375,0.006
897,-17.70006,1.2850225,0.006
898,-17.710447,1.217983,0.006
899,-17.752508,1.2603652,0.006
900,-17.714767,1.2326729,0.006
901,-17.740976,1.2272668,0.006
902,-17.748428,1.2285821,0.006
903,-17.733286,1.259647,0.006
904,-17.749292,1.263706,0.006
905,-17.764906,1.2696686,0.006
906,-17.760378,1.2255057,0.006
907,-17.758305,1.2395563,0.006
908,-17.710325,1.2603059,0.006
909,-17.67625,1.3468337,0.006
910,-17.728788,1.3092817,0.006
911,-17.75387,1.305177,0.006
912,-17.727777,1.262696,0.006
913,-17.779545,1.2263364,0.006
914,-17.729677,1.3115228,0.006
915,-17.773706,1.2324545,0.006
916,-17.755821,1.2853185,0.006
917,-17.702965,1.2919447,0.006
918,-17.76844,1.2334244,0.006
919,-17.747416,1.3268881,0.006
920,-17.740614,1.2284172,0.006
921,-17.742098,1.2346545,0.006
922,-17.75119,1.2263597,0.006
923,-17.725224,1.2866577,0.006
924,-17.753176,1.1721888,0.006
925,-17.739626,1.3075807,0.006
926,-17.774946,1.211179,0.006
927,-17.773016,1.3308632,0.006
928,-17.744244,1.2081617,0.006
929,-17.732687,1.1972924,0.006
930,-17.71977,1.2166224,0.006
931,-17.701727,1.377563,0.006
932,-17.75114,1.246088,0.006
933,-17.782753,1.2864916,0.006
934,-17.77839,1.2583984,0.006
935,-17.80884,1.225914,0.006
936,-17.791979,1.2368947,0.006
937,-17.720509,1.2508076,0.006
938,-17.728289,1.2708954,0.006
939,-17.749279,1.2391801,0.006
940,-17.763367,1.2465272,0.006
941,-17.736395,1.3189299,0.006
942,-17.748257,1.2510378,0.006
943,-17.752708,1.2626776,0.006
944,-17.71305,1.2075045,0.006
945,-17.745008,1.2935348,0.006
946,-17.770527,1.3041213,0.006
947,-17.772692,1.2032967,0.006
948,-17.766773,1.3040684,0.006
949,-17.778135,1.2432184,0.006
950,-17.719175,1.2604997,0.006
951,-17.750395,1.2088352,0.006
952,-17.760893,1.2249873,0.006
953,-17.787024,1.2252816,0.006
954,-17.791502,1.314936,0.006
955,-17.730278,1.1993688,0.006
956,-17.74341,1.3145376,0.006
957,-17.752258,1.3298485,0.006
958,-17.682102,1.2394803,0.006
959,-17.753,1.1905156,0.006
960,-17.733728,1.2742583,0.006
961,-17.75612,1.2417744,0.006
962,-17.753021,1.1975605,0.006
963,-17.775951,1.2003953,0.006
964,-17.754234,1.1753075,0.006
965,-17.712189,1.2037063,0.006
966,-17.765745,1.2358602,0.006
967,-17.768055,1.2672999,0.006
968,-17.724983,1.241493,0.006
969,-17.737495,1.275052,0.006
970,-17.739328,1.270672,0.006
0,-17.739328,1.270672,0.006
1,-17.796297,1.2934101,0.006
2,-17.751842,1.1941042,0.006
3,-17.75195,1.2463244,0.006
4,-17.81229,1.2759815,0.006
5,-17.733122,1.252069,0.006
6,-17.752419,1.3087481,0.006
7,-17.78703,1.2363375,0.006
8,-17.752308,1.2442583,0.006
9,-17.783241,1.208653,0.006
10,-17.735016,1.2680663,0.006
11,-17.762688,1.2285695,0.006
12,-17.812168,1.251305,0.006
13,-17.764,1.2027555,0.006
14,-17.735939,1.2365676,0.006
15,-17.743532,1.1937523,0.006
16,-17.711906,1.2098085,0.006
17,-17.753958,1.2094066,0.006
18,-17.77184,1.2012527,0.006
19,-17.811142,1.1667991,0.006
20,-17.763628,1.1796035,0.006
21,-17.753983,1.2010572,0.006
22,-17.755913,1.2180003,0.006
23,-17.787218,1.2244409,0.006
24,-17.754332,1.2101978,0.006
25,-17.74121,1.3330046,0.006
26,-17.724123,1.2406079,0.006
27,-17.779726,1.2157397,0.006
28,-17.719822,1.2762513,0.006
29,-17.733797,1.2146256,0.006
30,-17.733156,1.2033827,0.006
31,-17.735031,1.2407079,0.006
32,-17.768446,1.2012734,0.006
33,-17.756758,1.1596421,0.006
34,-17.767157,1.2030616,0.006
35,-17.761044,1.1752789,0.006
36,-17.79714,1.2210532,0.006
37,-17.747204,1.3063476,0.006
38,-17.740881,1.2656338,0.006
39,-17.706274,1.2774225,0.006
40,-17.79533,1.21837,0.006
41,-17.732548,1.2772971,0.006
42,-17.768934,1.1963667,0.006
43,-17.769184,1.257965,0.006
44,-17.783808,1.1635948,0.006
45,-17.797249,1.2118932,0.006
46,-17.748516,1.2219967,0.006
47,-17.75605,1.2232964,0.006
48,-17.783087,1.3105601,0.006
49,-17.734207,1.2364217,0.006
50,-17.802223,1.2392012,0.006
51,-17.788347,1.2328043,0.006
52,-17.771593,1.1521684,0.006
53,-17.75589,1.1263711,0.006
54,-17.795492,1.1682498,0.006
55,-17.7668,1.1428127,0.006
56,-17.74093,1.2118349,0.006
57,-17.772131,1.2281226,0.006
58,-17.797901,1.1474241,0.006
59,-17.752586,1.2618797,0.006
60,-17.708313,1.199066,0.006
61,-17.725737,1.1980484,0.006
62,-17.78433,1.1860247,0.006
63,-17.839079,1.2067726,0.006
64,-17.743977,1.2255315,0.006
65,-17.743132,1.1936393,0.006
66,-17.77573,1.2543235,0.006
67,-17.795816,1.2388334,0.006
68,-17.765242,1.1923336,0.006
69,-17.726496,1.2165831,0.006
70,-17.791828,1.2025313,0.006
71,-17.798388,1.1274079,0.006
72,-17.770359,1.1921014,0.006
73,-17.782982,1.1547372,0.006
74,-17.75912,1.1774931,0.006
75,-17.773516,1.195766,0.006
76,-17.776743,1.1856925,0.006
77,-17.831434,1.1251105,0.006
78,-17.697248,1.2364206,0.006
79,-17.757023,1.2429597,0.006
80,-17.809942,1.2106999,0.006
81,-17.785421,1.1631663,0.006
82,-17.790293,1.1521583,0.006
83,-17.783062,1.2047267,0.006
84,-17.775183,1.2162255,0.006
85,-17.797462,1.1868554,0.006
86,-17.7459,1.194586,0.006
87,-17.762691,1.2342274,0.006
88,-17.766554,1.1990566,0.006
89,-17.82738,1.2517654,0.006
90,-17.728878,1.1863945,0.006
91,-17.790377,1.1925476,0.006
92,-17.80191,1.2293563,0.006
93,-17.773382,1.2056218,0.006
94,-17.794994,1.2210504,0.006
95,-17.80625,1.1070209,0.006
96,-17.823122,1.1707077,0.006
97,-17.774656,1.135712,0.006
98,-17.822817,1.192647,0.006
99,-17.756851,1.1763842,0.006
100,-17.749699,1.2242733,0.006
101,-17.814186,1.2496474,0.006
102,-17.761328,1.1316983,0.006
103,-17.790218,1.2188753,0.006
104,-17.731977,1.2285283,0.006
105,-17.793758,1.2034713,0.006
106,-17.785315,1.2236613,0.006
107,-17.796633,1.249678,0.006
108,-17.790083,1.1663737,0.006
109,-17.759472,1.1689237,0.006
110,-17.812399,1.1754323,0.006
111,-17.754995,1.1972853,0.006
112,-17.771074,1.1320018,0.006
113,-17.763527,1.2393248,0.006
114,-17.753918,1.1520555,0.006
115,-17.7917,1.1815464,0.006
116,-17.789747,1.1800213,0.006
117,-17.80199,1.1446576,0.006
118,-17.81116,1.177082,0.006
119,-17.836613,1.1776587,0.006
120,-17.816216,1.128593,0.006
121,-17.746056,1.1785203,0.006
122,-17.82753,1.1520284,0.006
123,-17.804068,1.1873915,0.006
124,-17.770214,1.24408,0.006
125,-17.775997,1.1984538,0.006
126,-17.77673,1.1611848,0.006
127,-17.763336,1.1387389,0.006
128,-17.742743,1.2339311,0.006
129,-17.772335,1.1126528,0.006
130,-17.740181,1.1116775,0.006
131,-17.749413,1.1058052,0.006
132,-17.78,1.1680262,0.006
133,-17.762693,1.2463843,0.006
134,-17.803558,1.1197171,0.006
135,-17.76277,1.1818466,0.006
136,-17.76661,1.2275817,0.006
137,-17.736893,1.1837617,0.006
138,-17.791197,1.1419405,0.006
139,-17.752937,1.1551104,0.006
140,-17.787924,1.14245,0.006
141,-17.799511,1.1854447,0.006
142,-17.77845,1.1341636,0.006
143,-17.7706,1.1803845,0.006
144,-17.762505,1.1810689,0.006
145,-17.790392,1.1372479,0.006
146,-17.828106,1.1953506,0.006
147,-17.807207,1.1541193,0.006
148,-17.81957,1.1251701,0.006
149,-17.783169,1.1660054,0.006
150,-17.799147,1.1885347,0.006
151,-17.811241,1.1998817,0.006
152,-17.816755,1.123313,0.006
153,-17.803308,1.0888294,0.006
154,-17.809212,1.169925,0.006
155,-17.775375,1.2419183,0.006
156,-17.820778,1.152571,0.006
157,-17.777493,1.1408219,0.006
158,-17.813305,1.1553723,0.006
159,-17.817331,1.1336877,0.006
160,-17.786108,1.1211015,0.006
161,-17.767262,1.1992403,0.006
162,-17.778212,1.1395446,0.006
163,-17.826012,1.1172311,0.006
164,-17.788692,1.1432402,0.006
165,-17.766933,1.2086743,0.006
166,-17.784483,1.0910528,0.006
167,-17.749966,1.1593349,0.006
168,-17.746958,1.1085457,0.006
169,-17.81295,1.1049166,0.006
170,-17.841856,1.1510867,0.006
171,-17.755142,1.165851,0.006
172,-17.752632,1.2138133,0.006
173,-17.776842,1.1550323,0.006
174,-17.811226,1.1812788,0.006
175,-17.79203,1.1111773,0.006
176,-17.784378,1.1266592,0.006
177,-17.76968,1.1825691,0.006
178,-17.803574,1.1583552,0.006
179,-17.813715,1.1329857,0.006
180,-17.79436,1.1478035,0.006
181,-17.833178,1.1397834,0.006
182,-17.770319,1.2112931,0.006
183,-17.774843,1.1385522,0.006
184,-17.813976,1.1023259,0.006
185,-17.801722,1.1261019,0.006
186,-17.797071,1.1017356,0.006
187,-17.802324,1.1396011,0.006
188,-17.804953,1.146981,0.006
189,-17.786747,1.1841807,0.006
190,-17.840008,1.1417984,0.006
191,-17.791594,1.1131194,0.006
192,-17.806774,1.1350061,0.006
193,-17.826105,1.1260628,0.006
194,-17.756926,1.1492512,0.006
195,-17.792128,1.1505021,0.006
196,-17.756659,1.1587936,0.006
197,-17.816402,1.2018971,0.006
198,-17.824017,1.1330686,0.006
199,-17.767889,1.2203263,0.006
200,-17.804007,1.1577384,0.006
201,-17.80107,1.1536446,0.006
202,-17.838343,1.1721839,0.006
203,-17.752386,1.1261814,0.006
204,-17.801222,1.1042926,0.006
205,-17.787806,1.0919592,0.006
206,-17.796473,1.2189496,0.006
207,-17.802563,1.0945308,0.006
208,-17.84626,1.0987927,0.006
209,-17.772854,1.2481792,0.006
210,-17.791945,1.1599904,0.006
211,-17.798256,1.1642928,0.006
212,-17.8234,1.1406932,0.006
213,-17.80575,1.108657,0.006
214,-17.789886,1.0886536,0.006
215,-17.84289,1.1105664,0.006
216,-17.826462,1.149144,0.006
217,-17.764824,1.1039113,0.006
218,-17.812038,1.1100562,0.006
219,-17.808908,1.1061237,0.006
220,-17.795328,1.1742655,0.006
221,-17.833406,1.1237415,0.006
222,-17.811382,1.1499082,0.006
223,-17.792328,1.1118482,0.006
224,-17.812075,1.0768745,0.006
225,-17.823885,1.1606053,0.006
226,-17.784843,1.11764,0.006
227,-17.820793,1.0772607,0.006
228,-17.810715,1.1437558,0.006
229,-17.83469,1.2059821,0.006
230,-17.82253,1.133218,0.006
231,-17.779442,1.1013495,0.006
232,-17.84467,1.0808705,0.006
233,-17.814928,1.0661213,0.006
234,-17.818455,1.0919725,0.006
235,-17.807682,1.132738,0.006
236,-17.829382,1.1292214,0.006
237,-17.813686,1.0772868,0.006
238,-17.803324,1.1257867,0.006
239,-17.818691,1.1373771,0.006
240,-17.855085,1.1274427,0.006
241,-17.77163,1.1687983,0.006
242,-17.806313,1.0685537,0.006
243,-17.824352,1.0783769,0.006
244,-17.825594,1.1215324,0.006
245,-17.807058,1.1187011,0.006
246,-17.843328,1.1100945,0.006
247,-17.772017,1.098776,0.006
248,-17.817408,1.1507366,0.006
249,-17.824125,1.174632,0.006
250,-17.85139,1.0528741,0.006
251,-17.784182,1.1504499,0.006
252,-17.835388,1.1652155,0.006
253,-17.790564,1.1231554,0.006
254,-17.825874,1.1797009,0.006
255,-17.82615,1.1224747,0.006
256,-17.794165,1.1069946,0.006
257,-17.818813,1.1199384,0.006
258,-17.83074,1.068,0.006
259,-17.818048,1.1448416,0.006
260,-17.813395,1.158273,0.006
261,-17.798492,1.1539996,0.006
262,-17.807278,1.1320015,0.006
263,-17.777178,1.1266395,0.006
264,-17.80566,1.1277797,0.006
265,-17.782671,1.0806541,0.006
266,-17.792566,1.0700206,0.006
267,-17.783495,1.1284354,0.006
268,-17.81363,1.0883359,0.006
269,-17.848082,1.1031992,0.006
270,-17.810465,1.1112586,0.006
271,-17.788239,1.1041917,0.006
272,-17.783697,1.1919551,0.006
273,-17.847422,1.0730859,0.006
274,-17.808746,1.0906143,0.006
275,-17.774223,1.1071492,0.006
276,-17.830551,1.0678868,0.006
277,-17.844488,1.1075091,0.006
278,-17.799208,1.1340965,0.006
279,-17.825514,1.0455221,0.006
280,-17.818174,1.1177996,0.006
281,-17.77316,1.0743744,0.006
282,-17.786467,1.1844039,0.006
283,-17.794878,1.0365543,0.006
284,-17.882027,1.1243474,0.006
285,-17.854,1.1236817,0.006
286,-17.778543,1.1327665,0.006
287,-17.856874,1.0968155,0.006
288,-17.858313,1.0510803,0.006
289,-17.796415,1.0058403,0.006
290,-17.821815,1.1773868,0.006
291,-17.821407,1.0690145,0.006
292,-17.823563,1.1320472,0.006
293,-17.807587,1.0954227,0.006
294,-17.811487,1.0661843,0.006
295,-17.802078,1.1143384,0.006
296,-17.80894,1.0675963,0.006
297,-17.731699,1.1182451,0.006
298,-17.815508,1.1132872,0.006
299,-17.760574,1.1483451,0.006
300,-17.82562,1.0451547,0.006
301,-17.793558,1.137151,0.006
302,-17.799292,1.0734262,0.006
303,-17.825312,1.1193628,0.006
304,-17.829325,1.0795437,0.006
305,-17.83519,1.0639329,0.006
306,-17.822441,1.1654946,0.006
307,-17.859934,1.0721077,0.006
308,-17.855532,1.0495349,0.006
309,-17.850513,1.129177,0.006
310,-17.804724,1.0765573,0.006
311,-17.833916,1.0743939,0.006
312,-17.821451,1.1280916,0.006
313,-17.781351,1.0801115,0.006
314,-17.834665,1.1303444,0.006
315,-17.832157,1.1130863,0.006
316,-17.827984,1.0972553,0.006
317,-17.823307,1.1006765,0.006
318,-17.80595,1.0664883,0.006
319,-17.855871,1.0619967,0.006
320,-17.81507,1.058147,0.006
321,-17.80742,1.079918,0.006
322,-17.790333,1.0630063,0.006
323,-17.853285,1.10228,0.006
324,-17.828493,1.150625,0.006
325,-17.851656,1.120718,0.006
326,-17.820316,1.179055,0.006
327,-17.80288,1.0828352,0.006
328,-17.825071,1.1205549,0.006
329,-17.846739,1.109186,0.006
330,-17.794165,1.0898272,0.006
331,-17.884266,1.0948043,0.006
332,-17.859493,1.1428545,0.006
333,-17.822937,1.0354806,0.006
334,-17.823025,1.1128379,0.006
335,-17.831656,1.062389,0.006
336,-17.828915,1.1711648,0.006
337,-17.782343,1.0670636,0.006
338,-17.811237,1.1181263,0.006
339,-17.82235,1.1059617,0.006
340,-17.793795,1.1081716,0.006
341,-17.82573,1.169049,0.006
342,-17.84896,1.0959505,0.006
343,-17.808683,1.1383299,0.006
344,-17.82786,1.0821618,0.006
345,-17.846273,1.1020772,0.006
346,-17.817606,1.0981073,0.006
347,-17.78822,1.0989597,0.006
348,-17.849043,1.1183093,0.006
349,-17.8522,1.0407363,0.006
350,-17.826134,1.0764928,0.006
351,-17.796446,1.1289274,0.006
352,-17.825258,1.1557956,0.006
353,-17.847261,1.0527213,0.006
354,-17.838102,1.0884997,0.006
355,-17.84429,1.1201574,0.006
356,-17.818968,1.1043851,0.006
357,-17.823353,1.1112953,0.006
358,-17.825247,1.097073,0.006
359,-17.818665,1.0451115,0.006
360,-17.889679,1.0512316,0.006
361,-17.812899,1.0788475,0.006
362,-17.796421,1.1062615,0.006
363,-17.848043,1.1425823,0.006
364,-17.837313,1.1252191,0.006
365,-17.83471,1.0824921,0.006
366,-17.80746,1.057634,0.006
367,-17.776161,1.1697472,0.006
368,-17.84422,1.035502,0.006
369,-17.852282,1.0087559,0.006
370,-17.82426,1.054548,0.006
371,-17.844479,1.0214119,0.006
372,-17.843945,1.0290375,0.006
373,-17.824736,1.1211909,0.006
374,-17.798481,1.1534575,0.006
375,-17.793554,1.0933774,0.006
376,-17.891058,1.0958428,0.006
377,-17.84697,1.0555084,0.006
378,-17.791483,1.1514769,0.006
379,-17.841637,1.0455787,0.006
380,-17.823696,1.087067,0.006
381,-17.824968,1.0856339,0.006
382,-17.875797,1.0145721,0.006
383,-17.864338,0.9844799,0.006
384,-17.801664,1.0807004,0.006
385,-17.828903,0.9873266,0.006
386,-17.80913,1.0950809,0.006
387,-17.835949,0.9674811,0.006
388,-17.877352,1.0618399,0.006
389,-17.817675,1.0846521,0.006
390,-17.814363,1.1020521,0.006
391,-17.809727,1.1258256,0.006
392,-17.810102,1.0716919,0.006
393,-17.79229,1.0746305,0.006
394,-17.818125,1.1755223,0.006
395,-17.801878,1.3068932,0.006
396,-17.796598,1.0863897,0.006
397,-17.828773,1.1076568,0.006
398,-17.857527,0.9746855,0.006
399,-17.802883,1.0764999,0.006
400,-17.849579,1.0238336,0.006
401,-17.824003,1.0671579,0.006
402,-17.852406,1.0565261,0.006
403,-17.857712,1.0930194,0.006
404,-17.801876,1.0316331,0.006
405,-17.83942,1.025688,0.006
406,-17.779915,1.0906426,0.006
407,-17.834778,1.0806068,0.006
408,-17.858723,1.0698044,0.006
409,-17.821054,1.0667037,0.006
410,-17.847359,1.0813756,0.006
411,-17.846556,1.0927151,0.006
412,-17.84598,1.0103592,0.006
413,-17.851227,1.0681206,0.006
414,-17.845608,1.1209246,0.006
415,-17.822243,1.1348755,0.006
416,-17.854124,1.0555215,0.006
417,-17.862545,1.0314748,0.006
418,-17.801071,1.0853997,0.006
419,-17.840862,1.1529791,0.006
420,-17.832579,1.0625728,0.006
421,-17.819971,1.0396547,0.006
422,-17.884634,1.0315628,0.006
423,-17.842422,1.0625648,0.006
424,-17.856993,1.1145474,0.006
425,-17.859594,1.1202952,0.006
426,-17.826488,1.0461177,0.006
427,-17.829844,1.0388305,0.006
428,-17.858204,1.0248698,0.006
429,-17.847754,1.0702412,0.006
430,-17.885555,1.1353444,0.006
431,-17.796032,1.0595145,0.006
432,-17.848654,1.10943,0.006
433,-17.800032,1.0660666,0.006
434,-17.866825,1.0508268,0.006
435,-17.860931,1.0608865,0.006
436,-17.87545,1.0103956,0.006
437,-17.86902,1.0184555,0.006
438,-17.844194,1.0003288,0.006
439,-17.811316,1.1479206,0.006
440,-17.86755,1.0057485,0.006
441,-17.834171,1.0918454,0.006
442,-17.86472,1.0447593,0.006
443,-17.84109,1.033649,0.006
444,-17.830547,1.0663191,0.006
445,-17.870945,1.0791168,0.006
446,-17.878206,1.0001378,0.006
447,-17.875483,1.041144,0.006
448,-17.85766,1.0963098,0.006
449,-17.899933,1.061342,0.006
450,-17.824371,0.9945088,0.006
451,-17.821161,1.0645716,0.006
452,-17.85483,1.0626045,0.006
453,-17.817703,1.0951512,0.006
454,-17.88501,1.0101194,0.006
455,-17.838688,1.1212727,0.006
456,-17.847464,1.0151409,0.006
